
=== 执行时间: 2026-04-28 17:19:42 ===
处理总数: 2761 篇 | 成功添加: 2460 篇 | 跳过: 301 篇
✅ 成功 | ads/huawei/20260422-huawei-vs-azure-coding-plan.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-vs-azure-coding-plan-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-vs-aliyun-coding-plan.md-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-vs-aliyun-coding-plan.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-vs-aliyun-coding-plan-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-no-coding-plan.md-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-no-coding-plan.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-no-coding-plan-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-coding-plan-alternatives.md-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-coding-plan-alternatives.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-coding-plan-alternatives-en.md | 匹配关键词: default
✅ 成功 | ads/huawei/20260422-huawei-ai-services-explained.md-en.md | 匹配关键词: ai
✅ 成功 | ads/huawei/20260422-huawei-ai-services-explained.md | 匹配关键词: ai
✅ 成功 | ads/huawei/20260422-huawei-ai-services-explained-en.md | 匹配关键词: ai
✅ 成功 | ads/huawei/20240622-华为文化取名.md-en.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-office-automation.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-office-automation-en.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-money-saving-tips.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-money-saving-tips-en.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-coding-plan-who-should-use.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-coding-plan-who-should-use-en.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-coding-plan-tutorial.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-coding-plan-tutorial-en.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-coding-plan-intro.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-coding-plan-intro-en.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-api-tutorial.md | 匹配关键词: default
✅ 成功 | ads/deepseek/20260422-deepseek-api-tutorial-en.md | 匹配关键词: default
❌ 跳过 | ads/bytedance/huoshan/20260416-claude-code-huoshan-model.md | 无frontmatter
❌ 跳过 | ads/bytedance/huoshan/20260416-claude-code-free.md | 无frontmatter
❌ 跳过 | ads/bytedance/huoshan/20260416-claude-code-cheaper.md | 无frontmatter
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-vs-copilot-price-rise.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-vs-copilot-price-rise.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-promotion-income.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-promotion-income.md | 匹配关键词: default
❌ 跳过 | ads/bytedance/huoshan/20260413-ark-coding-plan-price-rise-all.md | 无frontmatter
❌ 跳过 | ads/bytedance/huoshan/20260413-ark-coding-plan-price-increase-reason.md | 无frontmatter
❌ 跳过 | ads/bytedance/huoshan/20260413-ark-coding-plan-copilot-hard-to-use.md | 无frontmatter
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-ai-tool-price-rise.md-en.md | 匹配关键词: ai
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-ai-tool-price-rise.md | 匹配关键词: ai
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-after-claude-copilot.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-after-claude-copilot.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-1day-1000lines.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260413-ark-coding-plan-1day-1000lines.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-workflow.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-workflow.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-why-choose.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-why-choose.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-vs-code.md-en.md | 匹配关键词: code
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-vs-code.md | 匹配关键词: code
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-team-use.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-team-use.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-student-guide.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-student-guide.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-quick-compare.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-quick-compare.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-python-dev.md-en.md | 匹配关键词: python
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-python-dev.md | 匹配关键词: python
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-prompt-skills.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-prompt-skills.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-faq.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-faq.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-faq-detailed.md-en.md | 匹配关键词: ai
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-faq-detailed.md | 匹配关键词: ai
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-detailed-guide.md-en.md | 匹配关键词: ai
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-detailed-guide.md | 匹配关键词: ai
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-cursor-guide.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-cursor-guide.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260410-ark-coding-plan-api-usage.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-who-should-use.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-who-should-use.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-vs-copilot.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-vs-copilot.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-tutorial.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-tutorial.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-save-money.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-save-money.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-model-review.md-en.md | 匹配关键词: default
✅ 成功 | ads/bytedance/huoshan/20260408-ark-coding-plan-model-review.md | 匹配关键词: default
❌ 跳过 | ads/bytedance/arkclaw/20260412-arkclaw-what-is-it.md | 无frontmatter
❌ 跳过 | ads/bytedance/arkclaw/20260412-arkclaw-invite-code-guide.md | 无frontmatter
❌ 跳过 | ads/bytedance/arkclaw/20260412-arkclaw-40-yuan-not-enough.md | 无frontmatter
✅ 成功 | ads/bd/20250724-李彦宏掀桌子了.md | 匹配关键词: default
✅ 成功 | ads/baidu-cloud/20260422-baidu-cloud-coding-plan-who-should-use.md | 匹配关键词: ai
✅ 成功 | ads/baidu-cloud/20260422-baidu-cloud-coding-plan-who-should-use-en.md | 匹配关键词: ai
✅ 成功 | ads/baidu-cloud/20260422-baidu-cloud-coding-plan-tutorial.md | 匹配关键词: ai
✅ 成功 | ads/baidu-cloud/20260422-baidu-cloud-coding-plan-tutorial-en.md | 匹配关键词: ai
✅ 成功 | ads/baidu-cloud/20260422-baidu-cloud-coding-plan-intro.md | 匹配关键词: ai
✅ 成功 | ads/baidu-cloud/20260422-baidu-cloud-coding-plan-intro-en.md | 匹配关键词: ai
✅ 成功 | ads/azure/20260422-azure-openai-coding-plan-who-should-use.md | 匹配关键词: ai
✅ 成功 | ads/azure/20260422-azure-openai-coding-plan-who-should-use-en.md | 匹配关键词: ai
✅ 成功 | ads/azure/20260422-azure-openai-coding-plan-tutorial.md | 匹配关键词: ai
✅ 成功 | ads/azure/20260422-azure-openai-coding-plan-tutorial-en.md | 匹配关键词: ai
✅ 成功 | ads/azure/20260422-azure-openai-coding-plan-intro.md | 匹配关键词: ai
✅ 成功 | ads/azure/20260422-azure-openai-coding-plan-intro-en.md | 匹配关键词: ai
✅ 成功 | ads/atomgit/260422-用AtomCode一行代码都不用写-把开源项目读懂改好.md | 匹配关键词: code
✅ 成功 | ads/atomgit/260422-用AtomCode一行代码都不用写-把开源项目读懂改好-en.md | 匹配关键词: code
✅ 成功 | ads/atomgit/260422-我用了AtomCode-被它的速度震惊了.md | 匹配关键词: code
✅ 成功 | ads/atomgit/260422-我用了AtomCode-被它的速度震惊了-en.md | 匹配关键词: code
✅ 成功 | ads/atomgit/260422-Claude-Code用不了-国产AI编码神器AtomCode正式开源-en.md | 匹配关键词: code
✅ 成功 | ads/atomgit/260422-AI编程工具很强大-但99%的人死在了这三道门槛上.md | 匹配关键词: ai
✅ 成功 | ads/atomgit/260422-AI编程工具很强大-但99%的人死在了这三道门槛上-en.md | 匹配关键词: ai
✅ 成功 | ads/atomgit/20260422-atomgit-community-guide.md | 匹配关键词: git
✅ 成功 | ads/atomgit/20260422-atomgit-community-guide-en.md | 匹配关键词: git
✅ 成功 | ads/atomgit/20260422-atomcode-vs-claude.md | 匹配关键词: code
✅ 成功 | ads/atomgit/20260422-atomcode-vs-claude-en.md | 匹配关键词: code
✅ 成功 | ads/atomgit/20260422-atomcode-real-cases.md | 匹配关键词: code
✅ 成功 | ads/atomgit/20260422-atomcode-real-cases-en.md | 匹配关键词: code
✅ 成功 | ads/atomgit/20260422-atomcode-open-source-guide.md | 匹配关键词: code
✅ 成功 | ads/atomgit/20260422-atomcode-open-source-guide-en.md | 匹配关键词: code
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-vs-tencent-vs-volcano.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-vs-tencent-vs-volcano-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-tutorial.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-tutorial-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-student.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-student-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-intro.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-intro-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-cases.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260422-aliyun-codingplan-cases-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-vs-others.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-vs-others.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-vs-others-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-intro.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-intro.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-intro-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-faq.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-faq.md | 匹配关键词: default
✅ 成功 | ads/aliyun/codingplan/20260410-aliyun-codingplan-faq-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-vs-huoshuanfangzhou.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-vs-huoshuanfangzhou.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-vs-huoshuanfangzhou-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-who.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-who.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-who-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-update.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-update.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-update-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-student.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-student.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-student-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-save-money.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-save-money.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-save-money-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-price.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-price.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-price-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-open.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-open.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-open-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-faq.md-en.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-faq.md | 匹配关键词: default
✅ 成功 | ads/aliyun/20260423-aliyun-coding-plan-faq-en.md | 匹配关键词: default
✅ 成功 | ads/ali/yunComputer/260228-云电脑革命.md | 匹配关键词: default
✅ 成功 | ads/ali/yunComputer/260228-云电脑革命-en.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-vs-volc-coding-plan.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-vs-volc-coding-plan-en.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan-who-should-use.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan-tutorial.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan-tutorial-en.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan-save-money.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan-save-money-en.md | 匹配关键词: default
✅ 成功 | ads/ali/openclaw/20260408-aliyun-coding-plan-en.md | 匹配关键词: default
✅ 成功 | ads/ali/20241229-4-list-en.md | 匹配关键词: default
✅ 成功 | ads/ali/0228/大学生用服务器做什么？-en.md | 匹配关键词: default
✅ 成功 | ads/ai/python相关/20250725-python七宗罪-en.md | 匹配关键词: python
✅ 成功 | ads/ai/260425-越追-AI-热点-越觉得自己像个傻子.md | 匹配关键词: ai
✅ 成功 | ads/ai/260425-越追-AI-热点-越觉得自己像个傻子-en.md | 匹配关键词: ai
✅ 成功 | ads/ai/20260427-programmer-confused-by-ai-choices.md | 匹配关键词: ai
✅ 成功 | ads/ai/20260427-guochan-ai-smarter-but-hard-to-buy.md | 匹配关键词: ai
✅ 成功 | ads/ai/20260427-guochan-ai-close-to-gpt4-but-buying-hard.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-xiaohongshu-cases.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-xiaohongshu-cases-en.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-writing-money-making.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-writing-money-making-en.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-side-hustle-pitfalls.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-side-hustle-pitfalls-en.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-side-hustle-intro.md | 匹配关键词: ai
✅ 成功 | ads/ai-side-hustle/20260422-ai-side-hustle-intro-en.md | 匹配关键词: ai
✅ 成功 | ads/ai-money-001-en.md | 匹配关键词: ai
✅ 成功 | ads/ai-agent/20260422-openclaw-agent-tutorial.md | 匹配关键词: default
✅ 成功 | ads/ai-agent/20260422-openclaw-agent-tutorial-en.md | 匹配关键词: default
✅ 成功 | ads/ai-agent/20260422-ai-agent-side-hustle.md | 匹配关键词: ai
✅ 成功 | ads/ai-agent/20260422-ai-agent-side-hustle-en.md | 匹配关键词: ai
✅ 成功 | ads/ai-agent/20260422-ai-agent-office-automation.md | 匹配关键词: ai
